,sentences,narration_is_0_dialogue_is_1,sentence_length,all_pos_counts,parts_of_speech_total_count,POS_ADP_count,POS_DET_count,POS_ADJ_count,POS_CCONJ_count,POS_ADV_count,POS_NOUN_count,POS_PRON_count,POS_VERB_count,POS_PROPN_count,POS_PUNCT_count,POS_AUX_count,POS_NUM_count,POS_PART_count,POS_SCONJ_count,POS_INTJ_count,POS_X_count,POS_SYM_count,%POS_ADP_count,%POS_DET_count,%POS_ADJ_count,%POS_CCONJ_count,%POS_ADV_count,%POS_NOUN_count,%POS_PRON_count,%POS_VERB_count,%POS_PROPN_count,%POS_PUNCT_count,%POS_AUX_count,%POS_NUM_count,%POS_PART_count,%POS_SCONJ_count,%POS_INTJ_count,%POS_X_count,%POS_SYM_count
2410,"It was late when Miss Aldclyffe descended to the breakfast-table and then she seemed there to no purpose; tea, coffee, eggs, cutlets, and all their accessories, were left absolutely untasted.",0,30,"[['PRON', 3], ['AUX', 2], ['ADJ', 2], ['SCONJ', 1], ['PROPN', 2], ['VERB', 3], ['ADP', 2], ['DET', 3], ['NOUN', 8], ['PUNCT', 8], ['CCONJ', 2], ['ADV', 3]]",39,2.0,3.0,2.0,2.0,3.0,8.0,3.0,3.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.128,7.692,5.128,5.128,7.692,20.513,7.692,7.692,5.128,20.513,5.128,0.0,0.0,2.564,0.0,0.0,0.0
2411,"The next that was seen of her was when walking up and down the south terrace, and round the flower-beds; her face was pale, and her tread was fitful, and she crumpled a letter in her hand.",0,37,"[['DET', 4], ['ADJ', 4], ['PRON', 6], ['AUX', 4], ['VERB', 4], ['ADP', 3], ['SCONJ', 1], ['ADV', 1], ['CCONJ', 4], ['NOUN', 7], ['PUNCT', 6]]",44,3.0,4.0,4.0,4.0,1.0,7.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6.818,9.091,9.091,9.091,2.273,15.909,13.636,9.091,0.0,13.636,9.091,0.0,0.0,2.273,0.0,0.0,0.0
2412,"Dinner-time came round as usual; she did not speak ten words, or indeed seem conscious of the meal; for all that Miss Aldclyffe did in the way of eating, dinner might have been taken out as intact as it was taken in.",0,42,"[['NOUN', 7], ['PUNCT', 6], ['VERB', 6], ['ADV', 3], ['ADP', 7], ['ADJ', 3], ['PRON', 4], ['AUX', 5], ['PART', 1], ['NUM', 1], ['CCONJ', 1], ['DET', 2], ['PROPN', 2], ['SCONJ', 1]]",49,7.0,2.0,3.0,1.0,3.0,7.0,4.0,6.0,2.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,14.286,4.082,6.122,2.041,6.122,14.286,8.163,12.245,4.082,12.245,10.204,2.041,2.041,2.041,0.0,0.0,0.0
2413,In her own private apartment Miss Aldclyffe again pulled out the letter of the morning.,0,15,"[['ADP', 3], ['PRON', 1], ['ADJ', 2], ['NOUN', 3], ['PROPN', 2], ['ADV', 1], ['VERB', 1], ['DET', 2], ['PUNCT', 1]]",16,3.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,12.5,12.5,0.0,6.25,18.75,6.25,6.25,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,"One passage in it ran thus: -- ‘Of course, being his wife, I could publish the fact, and compel him to acknowledge me at any moment, notwithstanding his threats, and reasonings that it will be better to wait.",0,38,"[['NUM', 1], ['NOUN', 6], ['ADP', 3], ['PRON', 7], ['VERB', 5], ['ADV', 3], ['PUNCT', 9], ['AUX', 4], ['DET', 2], ['CCONJ', 2], ['PART', 2], ['SCONJ', 1], ['ADJ', 1]]",46,3.0,2.0,1.0,2.0,3.0,6.0,7.0,5.0,0.0,9.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,6.522,4.348,2.174,4.348,6.522,13.043,15.217,10.87,0.0,19.565,8.696,2.174,4.348,2.174,0.0,0.0,0.0
2415,"I have waited, and waited again, and the time for such acknowledgment seems no nearer than at first.",0,18,"[['PRON', 2], ['AUX', 1], ['VERB', 3], ['PUNCT', 3], ['CCONJ', 2], ['ADV', 2], ['DET', 1], ['NOUN', 2], ['ADP', 3], ['ADJ', 2]]",21,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.286,4.762,9.524,9.524,9.524,9.524,9.524,14.286,0.0,14.286,4.762,0.0,0.0,0.0,0.0,0.0,0.0
2416,"To show you how patiently I have waited I can tell you that not till a fortnight ago, when by stress of circumstances I had been driven to new lodgings, have I ever assumed my married name, solely on account of its having been his request all along that I should not do it.",0,54,"[['PART', 3], ['VERB', 6], ['PRON', 11], ['SCONJ', 5], ['ADV', 6], ['AUX', 8], ['DET', 1], ['NOUN', 7], ['PUNCT', 4], ['ADP', 5], ['ADJ', 2]]",58,5.0,1.0,2.0,0.0,6.0,7.0,11.0,6.0,0.0,4.0,8.0,0.0,3.0,5.0,0.0,0.0,0.0,8.621,1.724,3.448,0.0,10.345,12.069,18.966,10.345,0.0,6.897,13.793,0.0,5.172,8.621,0.0,0.0,0.0
2417,"This writing to you, madam, is my first disobedience, and I am justified in it.",0,15,"[['DET', 1], ['NOUN', 2], ['ADP', 2], ['PRON', 4], ['PUNCT', 4], ['PROPN', 1], ['AUX', 2], ['ADJ', 1], ['CCONJ', 1], ['VERB', 1]]",19,2.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526,5.263,5.263,5.263,0.0,10.526,21.053,5.263,5.263,21.053,10.526,0.0,0.0,0.0,0.0,0.0,0.0
2418,"A woman who is driven to visit her husband like a thief in the night and then sent away like a street dog -- left to get up, unbolt, unbar, and find her way out of the house as she best may -- is justified in doing anything.",0,48,"[['DET', 5], ['NOUN', 8], ['PRON', 5], ['AUX', 3], ['VERB', 8], ['PART', 2], ['ADP', 7], ['CCONJ', 2], ['ADV', 3], ['PUNCT', 6], ['ADJ', 2], ['SCONJ', 1]]",52,7.0,5.0,2.0,2.0,3.0,8.0,5.0,8.0,0.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,13.462,9.615,3.846,3.846,5.769,15.385,9.615,15.385,0.0,11.538,5.769,0.0,3.846,1.923,0.0,0.0,0.0
2419,"‘But should I demand of him a restitution of rights, there would be involved a publicity which I could not endure, and a noisy scandal flinging my name the length and breadth of the country.",0,35,"[['PUNCT', 4], ['CCONJ', 3], ['AUX', 4], ['PRON', 6], ['VERB', 4], ['ADP', 3], ['DET', 5], ['NOUN', 8], ['PART', 1], ['ADJ', 1]]",39,3.0,5.0,1.0,3.0,0.0,8.0,6.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.692,12.821,2.564,7.692,0.0,20.513,15.385,10.256,0.0,10.256,10.256,0.0,2.564,0.0,0.0,0.0,0.0
2420,"‘What I still prefer to any such violent means is that you reason with him privately, and compel him to bring me home to your parish in a decent and careful manner, in the way that would be adopted by any respectable man, whose wife had been living away from him for some time, by reason, say, of peculiar family circumstances which had caused disunion, but not enmity, and who at length was enabled to reinstate her in his house.",0,80,"[['PUNCT', 10], ['PRON', 13], ['ADV', 4], ['VERB', 9], ['ADP', 12], ['DET', 6], ['ADJ', 6], ['NOUN', 15], ['AUX', 7], ['SCONJ', 1], ['CCONJ', 4], ['PART', 3]]",90,12.0,6.0,6.0,4.0,4.0,15.0,13.0,9.0,0.0,10.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,13.333,6.667,6.667,4.444,4.444,16.667,14.444,10.0,0.0,11.111,7.778,0.0,3.333,1.111,0.0,0.0,0.0
2421,"‘You will, I know, oblige me in this, especially as knowledge of a peculiar transaction of your own, which took place some years ago, has lately come to me in a singular way.",0,33,"[['PUNCT', 7], ['PRON', 7], ['AUX', 2], ['VERB', 4], ['ADP', 6], ['ADV', 3], ['NOUN', 5], ['DET', 3], ['ADJ', 3]]",40,6.0,3.0,3.0,0.0,3.0,5.0,7.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.5,7.5,0.0,7.5,12.5,17.5,10.0,0.0,17.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,I will not at present trouble you by describing how.,0,10,"[['PRON', 2], ['AUX', 1], ['PART', 1], ['ADP', 2], ['ADJ', 1], ['NOUN', 1], ['VERB', 1], ['SCONJ', 1], ['PUNCT', 1]]",11,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,18.182,0.0,9.091,0.0,0.0,9.091,18.182,9.091,0.0,9.091,9.091,0.0,9.091,9.091,0.0,0.0,0.0
2423,"It is enough, that I alone, of all people living, know _all the sides of the story_, those from whom I collected it having each only a partial knowledge which confuses them and points to nothing.",0,36,"[['PRON', 9], ['AUX', 1], ['ADJ', 2], ['PUNCT', 5], ['SCONJ', 1], ['ADV', 2], ['ADP', 4], ['DET', 6], ['NOUN', 5], ['VERB', 6], ['PROPN', 1], ['CCONJ', 1]]",43,4.0,6.0,2.0,1.0,2.0,5.0,9.0,6.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.302,13.953,4.651,2.326,4.651,11.628,20.93,13.953,2.326,11.628,2.326,0.0,0.0,2.326,0.0,0.0,0.0
2424,"One person knows of your early engagement and its sudden termination; another, of the reason of those strange meetings at inns and coffee-houses; another, of what was sufficient to cause all this, and so on.",0,35,"[['NUM', 1], ['NOUN', 8], ['VERB', 2], ['ADP', 5], ['PRON', 6], ['ADJ', 4], ['CCONJ', 3], ['PUNCT', 7], ['DET', 3], ['AUX', 1], ['PART', 1], ['ADV', 2]]",43,5.0,3.0,4.0,3.0,2.0,8.0,6.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.628,6.977,9.302,6.977,4.651,18.605,13.953,4.651,0.0,16.279,2.326,2.326,2.326,0.0,0.0,0.0,0.0
2425,"I know what fits one and all the circumstances like a key, and shows them to be the natural outcrop of a rational (though rather rash) line of conduct for a young lady.",0,33,"[['PRON', 3], ['VERB', 3], ['NUM', 1], ['CCONJ', 2], ['DET', 6], ['NOUN', 6], ['ADP', 4], ['PUNCT', 4], ['PART', 1], ['AUX', 1], ['ADJ', 4], ['SCONJ', 1], ['ADV', 1]]",37,4.0,6.0,4.0,2.0,1.0,6.0,3.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.811,16.216,10.811,5.405,2.703,16.216,8.108,8.108,0.0,10.811,2.703,2.703,2.703,2.703,0.0,0.0,0.0
2426,You will at once perceive how it was that some at least of these things were revealed to me.,0,19,"[['PRON', 4], ['AUX', 3], ['ADP', 4], ['ADV', 1], ['ADJ', 2], ['SCONJ', 2], ['DET', 1], ['NOUN', 1], ['VERB', 1], ['PUNCT', 1]]",20,4.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,5.0,10.0,0.0,5.0,5.0,20.0,5.0,0.0,5.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0
2427,"‘This knowledge then, common to, and secretly treasured by us both, is the ground upon which I beg for your friendship and help, with a feeling that you will be too generous to refuse it to me.",0,37,"[['PUNCT', 6], ['DET', 3], ['NOUN', 5], ['ADV', 3], ['ADJ', 2], ['ADP', 5], ['CCONJ', 2], ['VERB', 3], ['PRON', 8], ['AUX', 3], ['SCONJ', 2], ['PART', 1]]",43,5.0,3.0,2.0,2.0,3.0,5.0,8.0,3.0,0.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,11.628,6.977,4.651,4.651,6.977,11.628,18.605,6.977,0.0,13.953,6.977,0.0,2.326,4.651,0.0,0.0,0.0
2428,"‘I may add that, as yet, my husband knows nothing of this, neither need he if you remember my request.’ ‘A threat -- a flat stinging threat!",0,27,"[['PUNCT', 9], ['PRON', 7], ['AUX', 1], ['VERB', 4], ['SCONJ', 2], ['ADV', 2], ['NOUN', 5], ['ADP', 1], ['CCONJ', 1], ['DET', 2], ['ADJ', 1]]",35,1.0,2.0,1.0,1.0,2.0,5.0,7.0,4.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.857,5.714,2.857,2.857,5.714,14.286,20.0,11.429,0.0,25.714,2.857,0.0,0.0,5.714,0.0,0.0,0.0
2429,"as delicately wrapped up in words as the woman could do it; a threat from a miserable unknown creature to an Aldclyffe, and not the least proud member of the family either!",0,32,"[['ADV', 4], ['VERB', 2], ['ADP', 5], ['NOUN', 6], ['SCONJ', 1], ['DET', 6], ['AUX', 1], ['PRON', 1], ['PUNCT', 3], ['ADJ', 3], ['PROPN', 1], ['CCONJ', 1], ['PART', 1]]",35,5.0,6.0,3.0,1.0,4.0,6.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.286,17.143,8.571,2.857,11.429,17.143,2.857,5.714,2.857,8.571,2.857,0.0,2.857,2.857,0.0,0.0,0.0
2430,"A threat on his account -- O, O!",0,8,"[['DET', 1], ['NOUN', 2], ['ADP', 1], ['PRON', 1], ['PUNCT', 3], ['INTJ', 2]]",10,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2431,"shall it be?’ Presently this humour of defiance vanished, and the members of her body became supple again, her proceedings proving that it was absolutely necessary to give way, Aldclyffe as she was.",0,33,"[['AUX', 4], ['PRON', 5], ['PUNCT', 6], ['ADV', 3], ['DET', 2], ['NOUN', 6], ['ADP', 2], ['VERB', 4], ['CCONJ', 1], ['ADJ', 2], ['SCONJ', 2], ['PART', 1], ['PROPN', 1]]",39,2.0,2.0,2.0,1.0,3.0,6.0,5.0,4.0,1.0,6.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,5.128,5.128,5.128,2.564,7.692,15.385,12.821,10.256,2.564,15.385,10.256,0.0,2.564,5.128,0.0,0.0,0.0
2432,"She wrote a short answer to Mrs<prd> Manston, saying civilly that Mr<prd> Manston’s possession of such a near relation was a fact quite new to herself, and that she would see what could be done in such an unfortunate affair.",0,40,"[['PRON', 4], ['VERB', 4], ['DET', 6], ['ADJ', 4], ['NOUN', 5], ['ADP', 4], ['PROPN', 7], ['X', 3], ['PUNCT', 3], ['ADV', 2], ['SCONJ', 2], ['PART', 1], ['AUX', 4], ['CCONJ', 1]]",50,4.0,6.0,4.0,1.0,2.0,5.0,4.0,4.0,7.0,3.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,8.0,12.0,8.0,2.0,4.0,10.0,8.0,8.0,14.0,6.0,8.0,0.0,2.0,4.0,0.0,6.0,0.0
2433,6.,0,1,"[['NUM', 1], ['PUNCT', 1]]",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2434,NOVEMBER THE TWENTY-FIRST Manston received a message the next day requesting his attendance at the House punctually at eight o’clock the ensuing evening.,0,23,"[['PROPN', 5], ['DET', 5], ['PUNCT', 2], ['VERB', 3], ['NOUN', 5], ['ADJ', 1], ['PRON', 1], ['ADP', 2], ['ADV', 1], ['NUM', 1]]",26,2.0,5.0,1.0,0.0,1.0,5.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.692,19.231,3.846,0.0,3.846,19.231,3.846,11.538,19.231,7.692,0.0,3.846,0.0,0.0,0.0,0.0,0.0
2435,"Miss Aldclyffe was brave and imperious, but with the purpose she had in view she could not look him in the face whilst daylight shone upon her.",0,27,"[['PROPN', 2], ['AUX', 2], ['ADJ', 2], ['CCONJ', 2], ['PUNCT', 2], ['ADP', 3], ['DET', 2], ['NOUN', 4], ['PRON', 4], ['VERB', 3], ['PART', 1], ['SCONJ', 2]]",29,3.0,2.0,2.0,2.0,0.0,4.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,10.345,6.897,6.897,6.897,0.0,13.793,13.793,10.345,6.897,6.897,6.897,0.0,3.448,6.897,0.0,0.0,0.0
2436,The steward was shown into the library.,0,7,"[['DET', 2], ['NOUN', 2], ['AUX', 1], ['VERB', 1], ['ADP', 1], ['PUNCT', 1]]",8,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0
2437,"On entering it, he was immediately struck with the unusual gloom which pervaded the apartment.",0,15,"[['ADP', 2], ['VERB', 3], ['PRON', 3], ['PUNCT', 2], ['AUX', 1], ['ADV', 1], ['DET', 2], ['ADJ', 1], ['NOUN', 2]]",17,2.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.765,11.765,5.882,0.0,5.882,11.765,17.647,17.647,0.0,11.765,5.882,0.0,0.0,0.0,0.0,0.0,0.0
2438,"The fire was dead and dull, one lamp, and that a comparatively small one, was burning at the extreme end, leaving the main proportion of the lofty and sombre room in an artificial twilight, scarcely powerful enough to render visible the titles of the folio and quarto volumes which were jammed into the lower tiers of the bookshelves.",0,58,"[['DET', 10], ['NOUN', 12], ['AUX', 3], ['ADJ', 12], ['CCONJ', 4], ['PUNCT', 6], ['NUM', 1], ['SCONJ', 1], ['ADV', 3], ['VERB', 3], ['ADP', 6], ['PART', 1], ['PROPN', 1], ['PRON', 1]]",64,6.0,10.0,12.0,4.0,3.0,12.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,9.375,15.625,18.75,6.25,4.688,18.75,1.562,4.688,1.562,9.375,4.688,1.562,1.562,1.562,0.0,0.0,0.0
2439,"After keeping him waiting for more than twenty minutes (Miss Aldclyffe knew that excellent recipe for taking the stiffness out of human flesh, and for extracting all pre-arrangement from human speech) she entered the room.",0,35,"[['ADP', 8], ['VERB', 6], ['PRON', 2], ['ADJ', 5], ['NUM', 1], ['NOUN', 8], ['PUNCT', 4], ['PROPN', 2], ['SCONJ', 1], ['DET', 3], ['CCONJ', 1]]",41,8.0,3.0,5.0,1.0,0.0,8.0,2.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.512,7.317,12.195,2.439,0.0,19.512,4.878,14.634,4.878,9.756,0.0,2.439,0.0,2.439,0.0,0.0,0.0
2440,Manston sought her eye directly.,0,5,"[['PROPN', 1], ['VERB', 1], ['PRON', 1], ['NOUN', 1], ['ADV', 1], ['PUNCT', 1]]",6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,16.667,16.667,16.667,16.667,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,"The hue of her features was not discernible, but the calm glance she flung at him, from which all attempt at returning his scrutiny was absent, awoke him to the perception that probably his secret was by some means or other known to her; how it had become known he could not tell.",0,53,"[['DET', 4], ['NOUN', 7], ['ADP', 7], ['PRON', 11], ['AUX', 5], ['PART', 2], ['ADJ', 4], ['PUNCT', 5], ['CCONJ', 2], ['VERB', 8], ['SCONJ', 2], ['ADV', 1]]",58,7.0,4.0,4.0,2.0,1.0,7.0,11.0,8.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,12.069,6.897,6.897,3.448,1.724,12.069,18.966,13.793,0.0,8.621,8.621,0.0,3.448,3.448,0.0,0.0,0.0
2442,"She drew forth the letter, unfolded it, and held it up to him, letting it hang by one corner from between her finger and thumb, so that the light from the lamp, though remote, fell directly upon its surface.",0,39,"[['PRON', 7], ['VERB', 6], ['ADP', 7], ['DET', 3], ['NOUN', 7], ['PUNCT', 7], ['CCONJ', 2], ['NUM', 1], ['SCONJ', 4], ['ADJ', 1], ['ADV', 1]]",46,7.0,3.0,1.0,2.0,1.0,7.0,7.0,6.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,15.217,6.522,2.174,4.348,2.174,15.217,15.217,13.043,0.0,15.217,0.0,2.174,0.0,8.696,0.0,0.0,0.0
2443,‘You know whose writing this is?’ she said.,0,8,"[['PUNCT', 4], ['PRON', 3], ['VERB', 2], ['DET', 1], ['NOUN', 1], ['AUX', 1]]",12,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,8.333,25.0,16.667,0.0,33.333,8.333,0.0,0.0,0.0,0.0,0.0,0.0
2444,"He saw the strokes plainly, instantly resolving to burn his ships and hazard all on an advance.",0,17,"[['PRON', 3], ['VERB', 3], ['DET', 2], ['NOUN', 4], ['ADV', 2], ['PUNCT', 2], ['PART', 1], ['CCONJ', 1], ['ADP', 1]]",19,1.0,2.0,0.0,1.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.263,10.526,0.0,5.263,10.526,21.053,15.789,15.789,0.0,10.526,0.0,0.0,5.263,0.0,0.0,0.0,0.0
2445,"‘My wife’s,’ he said calmly.",0,5,"[['PUNCT', 4], ['PRON', 2], ['NOUN', 2], ['VERB', 1], ['ADV', 1]]",10,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,20.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,His quiet answer threw her off her balance.,0,8,"[['PRON', 3], ['ADJ', 1], ['NOUN', 2], ['VERB', 1], ['ADP', 1], ['PUNCT', 1]]",9,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111,0.0,11.111,0.0,0.0,22.222,33.333,11.111,0.0,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,"She had no more expected an answer than does a preacher when he exclaims from the pulpit, ‘Do you feel your sin?’ She had clearly expected a sudden alarm.",0,29,"[['PRON', 6], ['VERB', 6], ['ADV', 2], ['DET', 4], ['NOUN', 5], ['SCONJ', 2], ['ADP', 1], ['PUNCT', 5], ['AUX', 2], ['ADJ', 1]]",34,1.0,4.0,1.0,0.0,2.0,5.0,6.0,6.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.941,11.765,2.941,0.0,5.882,14.706,17.647,17.647,0.0,14.706,5.882,0.0,0.0,5.882,0.0,0.0,0.0
2448,"‘And why all this concealment?’ she said again, her voice rising, as she vainly endeavoured to control her feelings, whatever they were.",0,22,"[['PUNCT', 7], ['CCONJ', 1], ['SCONJ', 2], ['DET', 2], ['NOUN', 3], ['PRON', 6], ['VERB', 4], ['ADV', 2], ['PART', 1], ['AUX', 1]]",29,0.0,2.0,0.0,1.0,2.0,3.0,6.0,4.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.897,0.0,3.448,6.897,10.345,20.69,13.793,0.0,24.138,3.448,0.0,3.448,6.897,0.0,0.0,0.0
2449,"‘It doesn’t follow that, because a man is married, he must tell every stranger of it, madam,’ he answered, just as calmly as before.",0,24,"[['PUNCT', 8], ['PRON', 5], ['AUX', 3], ['PART', 1], ['VERB', 4], ['SCONJ', 1], ['DET', 2], ['NOUN', 2], ['ADP', 2], ['PROPN', 1], ['ADV', 4]]",33,2.0,2.0,0.0,0.0,4.0,2.0,5.0,4.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,6.061,6.061,0.0,0.0,12.121,6.061,15.152,12.121,3.03,24.242,9.091,0.0,3.03,3.03,0.0,0.0,0.0
2450,‘Stranger!,0,1,"[['PUNCT', 2], ['PROPN', 1]]",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,66.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,"well, perhaps not; but, Mr<prd> Manston, why did you choose to conceal it, I ask again?",0,16,"[['INTJ', 1], ['PUNCT', 6], ['ADV', 2], ['PART', 2], ['CCONJ', 1], ['PROPN', 4], ['X', 1], ['SCONJ', 1], ['AUX', 1], ['PRON', 3], ['VERB', 3]]",25,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,4.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,12.0,12.0,16.0,24.0,4.0,0.0,8.0,4.0,4.0,4.0,0.0
2452,"I have a perfect right to ask this question, as you will perceive, if you consider the terms of my advertisement.’ ‘I will tell you.",0,25,"[['PRON', 6], ['VERB', 5], ['DET', 3], ['ADJ', 1], ['NOUN', 4], ['PART', 1], ['PUNCT', 6], ['SCONJ', 2], ['AUX', 2], ['ADP', 1]]",31,1.0,3.0,1.0,0.0,0.0,4.0,6.0,5.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.226,9.677,3.226,0.0,0.0,12.903,19.355,16.129,0.0,19.355,6.452,0.0,3.226,6.452,0.0,0.0,0.0
2453,There were two simple reasons.,0,5,"[['PRON', 1], ['VERB', 1], ['NUM', 1], ['ADJ', 1], ['NOUN', 1], ['PUNCT', 1]]",6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,0.0,0.0,16.667,16.667,16.667,0.0,16.667,0.0,16.667,0.0,0.0,0.0,0.0,0.0
2454,"The first was this practical one; you advertised for an unmarried man, if you remember?’ ‘Of course I remember.’ ‘Well, an incident suggested to me that I should try for the situation.",0,32,"[['DET', 5], ['ADJ', 3], ['AUX', 2], ['NOUN', 4], ['PUNCT', 10], ['PRON', 5], ['VERB', 5], ['ADP', 3], ['SCONJ', 2], ['ADV', 2], ['INTJ', 1]]",42,3.0,5.0,3.0,0.0,2.0,4.0,5.0,5.0,0.0,10.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,7.143,11.905,7.143,0.0,4.762,9.524,11.905,11.905,0.0,23.81,4.762,0.0,0.0,4.762,2.381,0.0,0.0
2455,"I was married; but, knowing that in getting an office where there is a restriction of this kind, leaving one’s wife behind is always accepted as a fulfilment of the condition, I left her behind for awhile.",0,37,"[['PRON', 4], ['AUX', 2], ['VERB', 7], ['PUNCT', 5], ['CCONJ', 1], ['SCONJ', 2], ['ADP', 5], ['DET', 5], ['NOUN', 7], ['NUM', 1], ['ADV', 4]]",43,5.0,5.0,0.0,1.0,4.0,7.0,4.0,7.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,11.628,11.628,0.0,2.326,9.302,16.279,9.302,16.279,0.0,11.628,4.651,2.326,0.0,4.651,0.0,0.0,0.0
